fullvisitorId,visitNumber,customerPath,eventCount
806992249032686650,8," Landing, myaccount, myaccount, myaccount, myaccount, myaccount, myaccount, myaccount, productbrowseshopbybrand, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, myaccount, myaccount, myaccount, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, basket, yourinfo, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycateg",68
8076506950151787875,6," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, basket, yourinfo, payment, store, payment, revieworder, ordercomplete",47
8122366843389255502,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, yourinfo, payment, revieworder, payment, revieworder, ordercomplete",17
813207140579582070,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, payment, yourinfo, payment, revieworder, ordercomplete",24
8133234491242505022,2," Landing, productbrowseshopbybrand, productbrowseshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",10
8149979272084433494,1," Landing, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",9
8151349247637576196,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",25
8151349247637576196,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",11
8151988731272450660,5," Landing, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, store, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, yourinfo, basket, productpageshopbycategory, basket, yourinfo, payment, yourinfo, basket, home, productpageshopbycategory, basket, productpageshopbycategory, basket, yourinfo, basket, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",41
8154318582372771955,1," Landing, basket, home, basket, singin, productbrowseshopbycategory, basket, productpageshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",14
819296301112227931,3," Landingshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",13
8194948038979976753,5," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",16
8197879643797712877,44," Landing, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",18
8220211701749350854,3," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, singin, home, basket, yourinfo, payment, revieworder, ordercomplete",14
8230689683989624083,3," Landingshopbycategory, home, myaccount, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",12
8230689683989624083,4," Landing, basket, yourinfo, payment, revieworder, ordercomplete",6
8239546374178075911,6," productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",8
8250431010473509037,3," Landing, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",17
8261368202596858055,6," Landing, singin, store, myaccount, myaccount, search, searchsearch quickview, basket, search, searchsearch quickview, basket, yourinfo, payment, revieworder, ordercomplete",15
8277644417832306861,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",12
8287454401511660857,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",14
8305324219354284523,1," Landingshopbybrand, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, home, basket, singin, register, store, basket, home, basket, yourinfo, payment, store, basket, store, basket, yourinfo, payment, yourinfo, payment, ordercomplete",25
83055806370747628,2," Landing, basket, productpageshopbycategory, productbrowseshopbycategory, basket, myaccount, myaccount, basket, yourinfo, payment, revieworder, ordercomplete",12
8308144532481482080,5," Landing, store, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, basket, singin, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",17
8321566838784998459,1," Landingshopbycategory, basket, singin, register, store, search, productbrowseshopbycategory, productbrowseshopbycategory, home, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",15
8364082612050395902,4," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",9
8375075536798804409,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, basket, yourinfo, payment, revieworder, ordercomplete",19
8382560140451028355,1," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, search, basket, yourinfo, payment, basket, yourinfo, payment, basket, yourinfo, payment, revieworder, basket, yourinfo, payment, revieworder, ordercomplete",24
8421245050853915723,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",14
8430163495777040605,1," Landing, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",10
8478498564954638951,2," Landingshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, register, store, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",24
8519577869545508855,7," Landingshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",23
8525552808729629890,4," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, home, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbybrand, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",22
8528973034561269758,1," Landingshopbycategory, basket, singin, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",16
8530723892127582602,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",19
8540688286241364465,2," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, home, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",21
854434256389492978,1," Landing, singin, home, singin, store, myaccount, myaccount, home, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, myaccount, myaccount, payment, revieworder, ordercomplete",25
856273082667959194,11," Landing, basket, store, wishlist, basket, store, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",22
8572246047047081810,3," Landing, productbrowseshopbycategory, singin, register, store, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbybrand, productbrowsequickview, productbrowseshopbybrand, productbrowsequickview, productpageshopbycategory, productbrowseshopbybrand, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbybrand, basket, yourinfo, payment, revieworder, ordercomplete",26
8573628711430738315,3," Landing, singin, store, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",14
8579647481420425960,3," Landingshopbybrand, productbrowsequickview, basket, productbrowseshopbybrand, productbrowsequickview, basket, productbrowseshopbybrand, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, payment, yourinfo, payment, revieworder, ordercomplete",19
8619176562727195197,2," Landing, basket, yourinfo, payment, revieworder, ordercomplete",6
8624185886173345427,3," Landing, store, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, basket, yourinfo, payment, revieworder, ordercomplete",19
8636734210084365159,2," Landingshopbycategory, productbrowsequickview, productbrowseshopbybrand, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",43
8639551625314218823,2," Landingshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, store, basket, home, basket, singin, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, basket, yourinfo, payment, basket, yourinfo, payment, revieworder, ordercomplete",33
8657427332734176422,9," Landingshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, store, storestore quickview, productbrowseshopbycategory, store, storestore quickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",14
8657427332734176422,10," Landingshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",23
8671741245048754342,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, search, searchsearch quickview, home, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, home, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, basket, yourinfo, payment, revieworder, ordercomplete",31
8676763420791275254,2," Landing, store, productpageshopbycategory, singin, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, singin, basket, yourinfo, payment, revieworder, ordercomplete",14
8698140093733128307,1," Landing, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",14
8718443071348965186,2," Landingshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",6
8718769444040470230,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",23
8719867302995619824,1," Landingshopbycategory, store, productpageshopbycategory, store, productbrowseshopbycategory, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, basket, yourinfo, payment, yourinfo, payment, yourinfo, basket, productpageshopbycategory, basket, yourinfo, payment, revieworder, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, payment, yourinfo, payment, revieworder, ordercomplete",34
873320659256976904,2," Landing, store, basket, productbrowseshopbycategory, store, productpageshopbycategory, basket, search, searchsearch quickview, basket, singin, yourinfo, payment, yourinfo, payment, ordercomplete",16
8737287377964426748,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, basket, singin, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",18
8744897619448167360,11," Landing, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",12
875410720669459903,1," Landing, productbrowseshopbybrand, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",27
8780445498294202074,1," Landing, productpageshopbycategory, productbrowseshopbycategory, basket, storepolicies, basket, singin, register, store, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",22
8800304863528971642,1," Landingshopbycategory, productbrowsequickview, basket, singin, register, store, basket, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, search, searchsearch quickview, basket, singin, basket, singin, yourinfo, payment, revieworder, ordercomplete",21
8804905634731085002,3," Landing, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",10
8810145279946425641,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",15
8821726080717309200,2," productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",14
8825602309761363794,3," Landing, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, basket, yourinfo, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",13
8825602309761363794,6," Landingshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, singin, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, basket, home, basket, yourinfo, payment, revieworder, ordercomplete",33
8836497360273825933,2," Landingshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",11
8836653961966700632,1," Landing, productbrowseshopbycategory, singin, register, home, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, basket, yourinfo, payment, yourinfo, payment, storepolicies, payment, revieworder, ordercomplete",24
8838657285552913253,3," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, search, searchsearch quickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",13
884821390104728104,3," Landingshopbycategory, productbrowseshopbybrand, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, singin, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",28
889422988902631033,1," Landing, productbrowseshopbybrand, basket, singin, register, store, basket, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",13
8899113493615355633,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",15
8901669251595592717,1," Landingshopbybrand, home, productpageshopbycategory, home, productbrowseshopbycategory, home, productbrowseshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, home, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",24
8903811163323410238,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",18
8910769516525628891,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",10
8912902059525758308,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",16
8915655068975271461,4," Landing, basket, myaccount, storepolicies, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",28
8923902094377758912,1," Landingshopbycategory, basket, store, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",11
8930278305459563871,4," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",14
8966349442774967540,4," Landingshopbycategory, productbrowsequickview, storepolicies, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",18
8977039158734679466,6," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, store, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, basket, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",34
9001502916626110125,1," Landing, basket, basket, store, basket, store, basket, singin, register, store, basket, yourinfo, payment, basket, store, basket, singin, yourinfo, payment, revieworder, ordercomplete",21
9007057960603042466,2," Landing, singin, store, productpageshopbycategory, wishlist, basket, wishlist, productbrowseshopbycategory, wishlist, basket, productpageshopbycategory, productbrowseshopbybrand, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",22
9014580000597240539,1," Landing, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",10
9026840718082010040,36," home, productbrowseshopbycategory, myaccount, myaccount, myaccount, myaccount, myaccount, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",13
9035173114644245964,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, yourinfo, payment, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",18
9060309108953686961,1," Landing, basket, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, home, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, ordercomplete",17
9076419614508247108,2," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",10
9089896742439819665,4," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",13
9095973446989997244,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",16
9102474086699884011,4," Landing, productpageshopbycategory, productpageshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",10
9104296808650483352,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, basket, yourinfo, payment, yourinfo, basket, yourinfo, payment, basket, yourinfo, payment, basket, yourinfo, payment, revieworder, ordercomplete",24
9104901150360487546,5," Landing, singin, register, store, basket, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",14
9119794344298537076,1," Landing, singin, store, search, searchsearch quickview, basket, yourinfo, payment, revieworder, ordercomplete",10
9166972626679050152,1," Landing, productbrowseshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",34
9179364299608933418,1," Landing, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbybrand, basket, home, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",18
9199984406158134288,1," Landing, productpageshopbycategory, productpageshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",9
9213584705844626996,8," Landing, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",8
9219609257103359166,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",21
9227772112500941696,5," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, basket, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, yourinfo, payment, revieworder, ordercomplete",35
9240425877262756231,2," Landingshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",10
9249130983722228273,13," Landing, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",10
9249130983722228273,21," Landing, productbrowseshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",8
9263852900501117129,2," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",10
